MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,CHAMPION_ROLE,CHAMPION_NAME,GOLD_DIFF,XP_DIFF
EUW1_7707894593,1,5,BLUE,TOP,GWEN,-231,-237
EUW1_7707894593,8,5,RED,MIDDLE,SYLAS,73,24
EUW1_7707894593,5,10,BLUE,SUPPORT,THRESH,204,-391
EUW1_7707894593,2,15,BLUE,JUNGLE,KAYN,72,-584
EUW1_7707894593,9,15,RED,BOTTOM,APHELIOS,1204,-118
EUW1_7707894593,6,20,RED,TOP,GAREN,-3437,-1513
EUW1_7707894593,3,25,BLUE,MIDDLE,YONE,-3829,-2135
EUW1_7707894593,10,25,RED,SUPPORT,NAMI,965,3073
EUW1_7707894593,7,30,RED,JUNGLE,QIYANA,1698,1834
EUW1_7707998482,6,5,RED,TOP,VAYNE,8,93
EUW1_7707998482,3,10,BLUE,MIDDLE,YONE,144,-520
EUW1_7707998482,10,10,RED,SUPPORT,SENNA,169,460
EUW1_7707998482,7,15,RED,JUNGLE,TALON,2109,2471
EUW1_7707998482,4,20,BLUE,BOTTOM,ZYRA,-718,-933
EUW1_7707998482,1,25,BLUE,TOP,GNAR,-1601,-1396
EUW1_7707998482,8,25,RED,MIDDLE,VIEGO,-1278,-1506
EUW1_7707998482,5,30,BLUE,SUPPORT,KARMA,-195,-1173
EUW1_7707998482,2,35,BLUE,JUNGLE,KHAZIX,-4345,-6470
EUW1_7707998482,9,35,RED,BOTTOM,VIKTOR,1718,3351
EUW1_7707998482,6,40,RED,TOP,VAYNE,1268,723
EUW1_7707971255,3,5,BLUE,MIDDLE,ZAAHEN,33,-260
EUW1_7707971255,10,5,RED,SUPPORT,BRAUM,161,20
EUW1_7707971255,7,10,RED,JUNGLE,LEESIN,521,-546
EUW1_7707971255,4,15,BLUE,BOTTOM,MEL,584,1077
EUW1_7707971255,1,20,BLUE,TOP,RIVEN,1097,187
EUW1_7707971255,8,20,RED,MIDDLE,GALIO,1483,1351
EUW1_7707971255,5,25,BLUE,SUPPORT,SYLAS,1011,1373
EUW1_7707965827,4,5,BLUE,BOTTOM,MONKEYKING,1390,101
EUW1_7707965827,1,10,BLUE,TOP,KENNEN,1210,1392
EUW1_7707965827,8,10,RED,MIDDLE,AURELIONSOL,170,157
EUW1_7707965827,5,15,BLUE,SUPPORT,LEONA,1191,346
EUW1_7707965827,2,20,BLUE,JUNGLE,VIEGO,134,3499
EUW1_7707965827,9,20,RED,BOTTOM,EZREAL,-3765,-1542
EUW1_7707939268,6,5,RED,TOP,IRELIA,24,31
EUW1_7707939268,3,10,BLUE,MIDDLE,KATARINA,-335,-368
EUW1_7707939268,10,10,RED,SUPPORT,MILIO,-843,-376
EUW1_7707939268,7,15,RED,JUNGLE,VIEGO,984,827
EUW1_7707939268,4,20,BLUE,BOTTOM,XAYAH,4264,776
EUW1_7707939268,1,25,BLUE,TOP,GANGPLANK,-189,-483
EUW1_7707939268,8,25,RED,MIDDLE,GALIO,2616,1694
EUW1_7707939268,5,30,BLUE,SUPPORT,TARIC,1452,2303
EUW1_7707925214,2,5,BLUE,JUNGLE,GRAVES,-967,-489
EUW1_7707925214,9,5,RED,BOTTOM,APHELIOS,604,-217
EUW1_7707925214,6,10,RED,TOP,KAYN,-43,-244
EUW1_7707925214,3,15,BLUE,MIDDLE,AKALI,-2664,-1727
EUW1_7707925214,10,15,RED,SUPPORT,ZYRA,1738,1427
EUW1_7707895318,7,5,RED,JUNGLE,TALIYAH,-505,-107
EUW1_7707895318,4,10,BLUE,BOTTOM,YUNARA,259,-529
EUW1_7707895318,1,15,BLUE,TOP,KSANTE,2147,2535
EUW1_7707895318,8,15,RED,MIDDLE,AMBESSA,582,-127
EUW1_7707895318,5,20,BLUE,SUPPORT,POPPY,1124,-149
EUW1_7707895318,2,25,BLUE,JUNGLE,ZAC,-1072,-181
EUW1_7707895318,9,25,RED,BOTTOM,KAISA,-1989,-1384
EUW1_7708011813,3,5,BLUE,MIDDLE,GALIO,-811,-287
EUW1_7708011813,10,5,RED,SUPPORT,SONA,-181,-282
EUW1_7708011813,7,10,RED,JUNGLE,DIANA,59,97
EUW1_7708011813,4,15,BLUE,BOTTOM,CAITLYN,-667,-1282
EUW1_7708011813,1,20,BLUE,TOP,YASUO,8808,8256
EUW1_7708011813,8,20,RED,MIDDLE,ZED,2456,384
EUW1_7708011813,5,25,BLUE,SUPPORT,NAMI,1024,-171
EUW1_7708011813,2,30,BLUE,JUNGLE,EKKO,1271,1506
EUW1_7708011813,9,30,RED,BOTTOM,TWITCH,1007,761
EUW1_7707991558,6,5,RED,TOP,YASUO,-881,-118
EUW1_7707991558,3,10,BLUE,MIDDLE,AURELIONSOL,-2605,-1282
EUW1_7707991558,10,10,RED,SUPPORT,THRESH,95,-438
EUW1_7707991558,7,15,RED,JUNGLE,JAYCE,2888,1968
EUW1_7707991558,4,20,BLUE,BOTTOM,VARUS,-4044,-2182
EUW1_7707991558,1,25,BLUE,TOP,URGOT,2711,-438
EUW1_7707991558,8,25,RED,MIDDLE,SYLAS,3452,2358
EUW1_7707917684,4,5,BLUE,BOTTOM,LUCIAN,467,145
EUW1_7707917684,1,10,BLUE,TOP,MALPHITE,-1436,-500
EUW1_7707917684,8,10,RED,MIDDLE,QIYANA,713,362
EUW1_7707917684,5,15,BLUE,SUPPORT,MILIO,-253,127
EUW1_7707917684,2,20,BLUE,JUNGLE,GRAGAS,351,-536
EUW1_7707917684,9,20,RED,BOTTOM,JHIN,-2485,-484
EUW1_7707917684,6,25,RED,TOP,SYLAS,2668,424
EUW1_7707970547,1,5,BLUE,TOP,SION,-518,233
EUW1_7707970547,8,5,RED,MIDDLE,TWISTEDFATE,500,217
EUW1_7707970547,5,10,BLUE,SUPPORT,SONA,-811,-668
EUW1_7707970547,2,15,BLUE,JUNGLE,ZAAHEN,-1888,-834
EUW1_7707970547,9,15,RED,BOTTOM,JINX,4934,2316
EUW1_7707970547,6,20,RED,TOP,VOLIBEAR,1437,-1050
EUW1_7707970547,3,25,BLUE,MIDDLE,KASSADIN,4245,5612
EUW1_7707970547,10,25,RED,SUPPORT,SERAPHINE,536,-2569
EUW1_7707970547,7,30,RED,JUNGLE,LEESIN,-636,-4294
EUW1_7707945835,4,5,BLUE,BOTTOM,KARTHUS,-157,-158
EUW1_7707945835,1,10,BLUE,TOP,CAMILLE,-511,-24
EUW1_7707945835,8,10,RED,MIDDLE,TWISTEDFATE,-143,5
EUW1_7707945835,5,15,BLUE,SUPPORT,NAMI,290,416
EUW1_7707945835,2,20,BLUE,JUNGLE,DIANA,2010,1716
EUW1_7707945835,9,20,RED,BOTTOM,SMOLDER,769,543
EUW1_7707945835,6,25,RED,TOP,RIVEN,3222,622
EUW1_7707945835,3,30,BLUE,MIDDLE,TALIYAH,-2717,-2010
EUW1_7707945835,10,30,RED,SUPPORT,SORAKA,-890,-543
EUW1_7707934463,7,5,RED,JUNGLE,VIEGO,-12,204
EUW1_7707934463,4,10,BLUE,BOTTOM,JINX,-1084,-686
EUW1_7707934463,1,15,BLUE,TOP,KSANTE,-26,-590
EUW1_7707934463,8,15,RED,MIDDLE,MALPHITE,-802,764
EUW1_7707894916,5,5,BLUE,SUPPORT,THRESH,-88,-519
EUW1_7707894916,2,10,BLUE,JUNGLE,KHAZIX,914,453
EUW1_7707894916,9,10,RED,BOTTOM,EZREAL,909,402
EUW1_7707894916,6,15,RED,TOP,ORNN,-1100,-1444
EUW1_7707894916,3,20,BLUE,MIDDLE,SYLAS,-158,804
EUW1_7707894916,10,20,RED,SUPPORT,RAKAN,-399,764
EUW1_7707894916,7,25,RED,JUNGLE,VIEGO,132,-1375
EUW1_7707894916,4,30,BLUE,BOTTOM,CAITLYN,928,-2078
EUW1_7707894916,1,35,BLUE,TOP,KSANTE,1350,217
EUW1_7707894916,8,35,RED,MIDDLE,LEBLANC,3465,3480
EUW1_7707997517,1,5,BLUE,TOP,IRELIA,-208,-222
EUW1_7707997517,8,5,RED,MIDDLE,GAREN,-617,-50
EUW1_7707997517,5,10,BLUE,SUPPORT,SWAIN,95,458
EUW1_7707997517,2,15,BLUE,JUNGLE,KARTHUS,-1360,-741
EUW1_7707997517,9,15,RED,BOTTOM,KATARINA,1250,1947
EUW1_7707997517,6,20,RED,TOP,RENEKTON,-817,-155
EUW1_7707997517,3,25,BLUE,MIDDLE,QIYANA,1745,501
EUW1_7707997517,10,25,RED,SUPPORT,RAKAN,5,910
EUW1_7707997517,7,30,RED,JUNGLE,RENGAR,4636,2107
EUW1_7707982142,4,5,BLUE,BOTTOM,VAYNE,-366,-396
EUW1_7707982142,1,10,BLUE,TOP,YASUO,1245,916
EUW1_7707982142,8,10,RED,MIDDLE,LEBLANC,-70,-11
EUW1_7707982142,5,15,BLUE,SUPPORT,FIDDLESTICKS,-1401,-1014
EUW1_7707982142,2,20,BLUE,JUNGLE,KAYN,2735,1812
EUW1_7707982142,9,20,RED,BOTTOM,SIVIR,1908,1488
EUW1_7707982142,6,25,RED,TOP,KAYLE,-4140,-2991
EUW1_7707982142,3,30,BLUE,MIDDLE,MALZAHAR,-585,-1163
EUW1_7707982142,10,30,RED,SUPPORT,RAKAN,1578,2779
EUW1_7707975472,7,5,RED,JUNGLE,EKKO,544,39
EUW1_7707975472,4,10,BLUE,BOTTOM,KALISTA,930,241
EUW1_7707975472,1,15,BLUE,TOP,DARIUS,-2945,-3668
EUW1_7707975472,8,15,RED,MIDDLE,SYNDRA,1522,-126
EUW1_7707975472,5,20,BLUE,SUPPORT,NAUTILUS,-100,267
EUW1_7707975472,2,25,BLUE,JUNGLE,HECARIM,-2981,-2542
EUW1_7707975472,9,25,RED,BOTTOM,CORKI,1734,3517
EUW1_7707949202,6,5,RED,TOP,RENGAR,560,-8
EUW1_7707949202,3,10,BLUE,MIDDLE,CHOGATH,-1183,14
EUW1_7707949202,10,10,RED,SUPPORT,NAMI,-821,-378
EUW1_7707949202,7,15,RED,JUNGLE,SHYVANA,3276,2928
EUW1_7707949202,4,20,BLUE,BOTTOM,ZERI,2941,754
EUW1_7707924052,1,5,BLUE,TOP,VLADIMIR,-304,-385
EUW1_7707924052,8,5,RED,MIDDLE,YONE,84,217
EUW1_7707924052,5,10,BLUE,SUPPORT,JANNA,512,-830
EUW1_7707924052,2,15,BLUE,JUNGLE,NAAFIRI,3283,1703
EUW1_7707924052,9,15,RED,BOTTOM,EZREAL,-564,-1020
EUW1_7707924052,6,20,RED,TOP,GANGPLANK,2557,-512
EUW1_7707924052,3,25,BLUE,MIDDLE,GALIO,-2354,1242
EUW1_7707924052,10,25,RED,SUPPORT,LUX,-1976,-1638
EUW1_7707910705,7,5,RED,JUNGLE,JARVANIV,70,171
EUW1_7707910705,4,10,BLUE,BOTTOM,JINX,-1610,-641
EUW1_7707910705,1,15,BLUE,TOP,KAYLE,-2745,-3063
EUW1_7707910705,8,15,RED,MIDDLE,TALIYAH,-237,179
EUW1_7707952902,3,5,BLUE,MIDDLE,QIYANA,1598,642
EUW1_7707952902,10,5,RED,SUPPORT,BARD,-324,-276
EUW1_7707952902,7,10,RED,JUNGLE,AATROX,-1996,-1282
EUW1_7707952902,4,15,BLUE,BOTTOM,SAMIRA,2769,1771
EUW1_7707952902,1,20,BLUE,TOP,ORNN,-1971,1735
EUW1_7707952902,8,20,RED,MIDDLE,GALIO,-4272,-2014
EUW1_7707955724,1,5,BLUE,TOP,JAYCE,929,690
EUW1_7707955724,8,5,RED,MIDDLE,ZED,183,259
EUW1_7707955724,5,10,BLUE,SUPPORT,ZILEAN,-462,-70
EUW1_7707955724,2,15,BLUE,JUNGLE,RIVEN,1766,498
EUW1_7707955724,9,15,RED,BOTTOM,SAMIRA,-230,-1093
EUW1_7707955724,6,20,RED,TOP,GWEN,-303,124
EUW1_7707955724,3,25,BLUE,MIDDLE,VLADIMIR,-1063,2163
EUW1_7707955724,10,25,RED,SUPPORT,TARIC,-397,-1931
EUW1_7707920248,7,5,RED,JUNGLE,FIDDLESTICKS,72,94
EUW1_7707920248,4,10,BLUE,BOTTOM,CAITLYN,-38,-47
EUW1_7707920248,1,15,BLUE,TOP,DARIUS,-1206,-1942
EUW1_7707920248,8,15,RED,MIDDLE,VLADIMIR,151,-161
EUW1_7707920248,5,20,BLUE,SUPPORT,ZILEAN,-32,1607
EUW1_7707920248,2,25,BLUE,JUNGLE,DRMUNDO,1167,-49
EUW1_7707920248,9,25,RED,BOTTOM,KAISA,-574,-1335
EUW1_7707920248,6,30,RED,TOP,JAX,50,-1072
EUW1_7707900708,6,5,RED,TOP,TRUNDLE,94,-18
EUW1_7707900708,3,10,BLUE,MIDDLE,NAAFIRI,1395,521
EUW1_7707900708,10,10,RED,SUPPORT,THRESH,760,1123
EUW1_7707900708,7,15,RED,JUNGLE,LILLIA,1225,19
EUW1_7707900708,4,20,BLUE,BOTTOM,CAITLYN,841,801
EUW1_7707900708,1,25,BLUE,TOP,ORNN,331,2171
EUW1_7707900708,8,25,RED,MIDDLE,VIKTOR,-3130,-721
EUW1_7707900708,5,30,BLUE,SUPPORT,SWAIN,-1309,-1229
EUW1_7707900708,2,35,BLUE,JUNGLE,MONKEYKING,-315,1651
EUW1_7707900708,9,35,RED,BOTTOM,LUCIAN,-5339,-2773
EUW1_7707900708,6,40,RED,TOP,TRUNDLE,2960,-613
EUW1_7707900406,7,5,RED,JUNGLE,AATROX,738,266
EUW1_7707900406,4,10,BLUE,BOTTOM,DRAVEN,314,120
EUW1_7707900406,1,15,BLUE,TOP,RIVEN,489,440
EUW1_7707900406,8,15,RED,MIDDLE,AHRI,555,497
EUW1_7707900406,5,20,BLUE,SUPPORT,SORAKA,785,2131
EUW1_7707900406,2,25,BLUE,JUNGLE,GWEN,-541,2962
EUW1_7707900406,9,25,RED,BOTTOM,SIVIR,-5547,-2625
EUW1_7707968689,2,5,BLUE,JUNGLE,GRAVES,-167,444
EUW1_7707968689,9,5,RED,BOTTOM,SWAIN,-523,-155
EUW1_7707968689,6,10,RED,TOP,CAMILLE,-650,-374
EUW1_7707968689,3,15,BLUE,MIDDLE,ORIANNA,-3234,-3686
EUW1_7707968689,10,15,RED,SUPPORT,NAUTILUS,1337,-404
EUW1_7707968689,7,20,RED,JUNGLE,EKKO,-404,-2106
EUW1_7707968689,4,25,BLUE,BOTTOM,SERAPHINE,447,823
EUW1_7707880191,1,5,BLUE,TOP,AMBESSA,169,31
EUW1_7707880191,8,5,RED,MIDDLE,VEIGAR,242,-18
EUW1_7707880191,5,10,BLUE,SUPPORT,NAUTILUS,392,257
EUW1_7707880191,2,15,BLUE,JUNGLE,TALON,1487,1961
EUW1_7707880191,9,15,RED,BOTTOM,DRAVEN,-249,70
EUW1_7707880191,6,20,RED,TOP,GAREN,604,-683
EUW1_7707880191,3,25,BLUE,MIDDLE,TALIYAH,-217,-1927
EUW1_7707880191,10,25,RED,SUPPORT,JANNA,-616,32
EUW1_7707880191,7,30,RED,JUNGLE,EKKO,-1507,-1366
EUW1_7707880191,4,35,BLUE,BOTTOM,ZERI,-2,-758
EUW1_7707880191,1,40,BLUE,TOP,AMBESSA,-1927,-555
EUW1_7707880191,8,40,RED,MIDDLE,VEIGAR,676,3539
EUW1_7708015658,5,5,BLUE,SUPPORT,SERAPHINE,-438,-354
EUW1_7708015658,2,10,BLUE,JUNGLE,DIANA,-41,-163
EUW1_7708015658,9,10,RED,BOTTOM,SIVIR,579,428
EUW1_7708015658,6,15,RED,TOP,ZAAHEN,-211,-274
EUW1_7708015658,3,20,BLUE,MIDDLE,EKKO,-784,-1710
EUW1_7708015658,10,20,RED,SUPPORT,LULU,-200,528
EUW1_7708015658,7,25,RED,JUNGLE,VIEGO,3217,2117
EUW1_7708015658,4,30,BLUE,BOTTOM,VAYNE,-64,-1764
EUW1_7708003076,1,5,BLUE,TOP,RENEKTON,-481,-671
EUW1_7708003076,8,5,RED,MIDDLE,CHOGATH,18,334
EUW1_7708003076,5,10,BLUE,SUPPORT,BARD,657,85
EUW1_7708003076,2,15,BLUE,JUNGLE,VOLIBEAR,818,-386
EUW1_7708003076,9,15,RED,BOTTOM,APHELIOS,2413,1563
EUW1_7708003076,6,20,RED,TOP,SHEN,-42,-158
EUW1_7708003076,3,25,BLUE,MIDDLE,RYZE,177,1306
EUW1_7708003076,10,25,RED,SUPPORT,LULU,-1544,-2659
EUW1_7708003076,7,30,RED,JUNGLE,RENGAR,1628,3867
EUW1_7707994070,4,5,BLUE,BOTTOM,YASUO,327,191
EUW1_7707994070,1,10,BLUE,TOP,SHEN,-617,-110
EUW1_7707994070,8,10,RED,MIDDLE,KASSADIN,-475,254
EUW1_7707994070,5,15,BLUE,SUPPORT,ALISTAR,468,-140
EUW1_7707994070,2,20,BLUE,JUNGLE,IVERN,-1671,-1706
EUW1_7707994070,9,20,RED,BOTTOM,KAISA,541,-558
EUW1_7707994070,6,25,RED,TOP,AATROX,-2459,-733
EUW1_7707999246,4,5,BLUE,BOTTOM,CAITLYN,-323,-70
EUW1_7707999246,1,10,BLUE,TOP,FIORA,408,421
EUW1_7707999246,8,10,RED,MIDDLE,ZED,1379,704
EUW1_7707999246,5,15,BLUE,SUPPORT,KARMA,-193,-211
EUW1_7707999246,2,20,BLUE,JUNGLE,NOCTURNE,801,575
EUW1_7707999246,9,20,RED,BOTTOM,HEIMERDINGER,1957,2092
EUW1_7707999246,6,25,RED,TOP,GAREN,-5037,-3634
EUW1_7707999246,3,30,BLUE,MIDDLE,VLADIMIR,-2512,-1232
EUW1_7707999246,10,30,RED,SUPPORT,MEL,329,33
EUW1_7707999246,7,35,RED,JUNGLE,KAYN,-1714,-4843
EUW1_7707999246,4,40,BLUE,BOTTOM,CAITLYN,-2460,-1801
EUW1_7707993174,1,5,BLUE,TOP,KSANTE,468,299
EUW1_7707993174,8,5,RED,MIDDLE,GALIO,120,545
EUW1_7707993174,5,10,BLUE,SUPPORT,BARD,-749,-1504
EUW1_7707993174,2,15,BLUE,JUNGLE,EKKO,-994,-1316
EUW1_7707993174,9,15,RED,BOTTOM,TRISTANA,2300,-87
EUW1_7707993174,6,20,RED,TOP,KAYLE,660,716
EUW1_7707985902,3,5,BLUE,MIDDLE,AKSHAN,-23,169
EUW1_7707985902,10,5,RED,SUPPORT,BARD,-130,-516
EUW1_7707985902,7,10,RED,JUNGLE,JAYCE,107,363
EUW1_7707985902,4,15,BLUE,BOTTOM,SMOLDER,1385,-101
EUW1_7707985902,1,20,BLUE,TOP,RYZE,1744,566
EUW1_7707985902,8,20,RED,MIDDLE,TWISTEDFATE,-631,-1102
EUW1_7707974194,5,5,BLUE,SUPPORT,RAKAN,177,89
EUW1_7707974194,2,10,BLUE,JUNGLE,ELISE,1205,78
EUW1_7707974194,9,10,RED,BOTTOM,APHELIOS,652,478
EUW1_7707974194,6,15,RED,TOP,SHEN,-1243,-1088
EUW1_7707974194,3,20,BLUE,MIDDLE,CORKI,1744,1536
EUW1_7707974194,10,20,RED,SUPPORT,JANNA,-991,-413
EUW1_7707974194,7,25,RED,JUNGLE,FIDDLESTICKS,-4066,-2826
EUW1_7707967880,4,5,BLUE,BOTTOM,CAITLYN,491,-62
EUW1_7707967880,1,10,BLUE,TOP,SEJUANI,-225,-416
EUW1_7707967880,8,10,RED,MIDDLE,AKSHAN,-441,-482
EUW1_7707967880,5,15,BLUE,SUPPORT,MORGANA,1184,1492
EUW1_7707922550,2,5,BLUE,JUNGLE,DIANA,157,-89
EUW1_7707922550,9,5,RED,BOTTOM,APHELIOS,33,11
EUW1_7707922550,6,10,RED,TOP,AATROX,-498,-379
EUW1_7707922550,3,15,BLUE,MIDDLE,RYZE,-1342,361
EUW1_7707922550,10,15,RED,SUPPORT,LULU,407,170
EUW1_7707922550,7,20,RED,JUNGLE,GRAVES,942,-563
EUW1_7707922550,4,25,BLUE,BOTTOM,VARUS,5475,2475
EUW1_7707892477,1,5,BLUE,TOP,YONE,230,-31
EUW1_7707892477,8,5,RED,MIDDLE,SION,23,142
EUW1_7707892477,5,10,BLUE,SUPPORT,NAUTILUS,-394,102
EUW1_7707892477,2,15,BLUE,JUNGLE,MALPHITE,-511,751
EUW1_7707892477,9,15,RED,BOTTOM,SERAPHINE,721,1016
EUW1_7707892477,6,20,RED,TOP,ORNN,-2530,-1233
EUW1_7707892477,3,25,BLUE,MIDDLE,KARMA,-3343,-1477
EUW1_7707892477,10,25,RED,SUPPORT,SENNA,3581,756
EUW1_7707900736,5,5,BLUE,SUPPORT,BARD,276,228
EUW1_7707900736,2,10,BLUE,JUNGLE,BRIAR,1343,1070
EUW1_7707900736,9,10,RED,BOTTOM,APHELIOS,-1856,-956
EUW1_7707900736,6,15,RED,TOP,KENNEN,1691,3931
EUW1_7707900736,3,20,BLUE,MIDDLE,AURORA,979,1482
EUW1_7707900736,10,20,RED,SUPPORT,ZILEAN,-1215,627
EUW1_7707900736,7,25,RED,JUNGLE,REKSAI,-236,2
EUW1_7707900736,4,30,BLUE,BOTTOM,TRISTANA,3487,2309
EUW1_7707900736,1,35,BLUE,TOP,SINGED,-424,-68
EUW1_7707900736,8,35,RED,MIDDLE,FIZZ,-647,-1236
EUW1_7708006304,6,5,RED,TOP,RUMBLE,15,-103
EUW1_7708006304,3,10,BLUE,MIDDLE,ZOE,-940,-750
EUW1_7708006304,10,10,RED,SUPPORT,LULU,322,279
EUW1_7708006304,7,15,RED,JUNGLE,VI,-3072,-1651
EUW1_7708006304,4,20,BLUE,BOTTOM,ZERI,-1316,-438
EUW1_7708007633,1,5,BLUE,TOP,SYLAS,-344,-272
EUW1_7708007633,8,5,RED,MIDDLE,MALPHITE,-398,-259
EUW1_7708007633,5,10,BLUE,SUPPORT,LULU,321,-163
EUW1_7708007633,2,15,BLUE,JUNGLE,VIEGO,-1329,-851
EUW1_7708007633,9,15,RED,BOTTOM,LUCIAN,3121,1344
EUW1_7707994882,6,5,RED,TOP,GWEN,-422,-31
EUW1_7707994882,3,10,BLUE,MIDDLE,XERATH,-745,-360
EUW1_7707994882,10,10,RED,SUPPORT,RAKAN,-994,-1329
EUW1_7707994882,7,15,RED,JUNGLE,EKKO,576,-984
EUW1_7707994882,4,20,BLUE,BOTTOM,TWITCH,2005,488
EUW1_7707994882,1,25,BLUE,TOP,VAYNE,4792,3596
EUW1_7707994882,8,25,RED,MIDDLE,LUX,-1059,-1725
EUW1_7707906299,7,5,RED,JUNGLE,ELISE,491,-449
EUW1_7707906299,4,10,BLUE,BOTTOM,LEESIN,583,-476
EUW1_7707906299,1,15,BLUE,TOP,TEEMO,2558,2215
EUW1_7707906299,8,15,RED,MIDDLE,AKSHAN,1931,304
EUW1_7707906299,5,20,BLUE,SUPPORT,LEONA,-597,4
EUW1_7707906299,2,25,BLUE,JUNGLE,AMBESSA,3599,793
EUW1_7707906299,9,25,RED,BOTTOM,XAYAH,2788,3143
EUW1_7707906299,6,30,RED,TOP,OLAF,-2357,-283
EUW1_7707894157,2,5,BLUE,JUNGLE,TALIYAH,938,585
EUW1_7707894157,9,5,RED,BOTTOM,KAISA,-277,-245
EUW1_7707894157,6,10,RED,TOP,AATROX,-2258,-2286
EUW1_7707894157,3,15,BLUE,MIDDLE,AURORA,1619,645
EUW1_7707894157,10,15,RED,SUPPORT,THRESH,-2368,-620
EUW1_7707957081,6,5,RED,TOP,GAREN,-94,120
EUW1_7707957081,3,10,BLUE,MIDDLE,YASUO,-822,-834
EUW1_7707957081,10,10,RED,SUPPORT,SORAKA,1025,663
EUW1_7707957081,7,15,RED,JUNGLE,RENGAR,1460,536
EUW1_7707957081,4,20,BLUE,BOTTOM,LUCIAN,-5216,-2226
EUW1_7707938673,1,5,BLUE,TOP,AMBESSA,-571,-652
EUW1_7707938673,8,5,RED,MIDDLE,NAAFIRI,-141,112
EUW1_7707938673,5,10,BLUE,SUPPORT,BLITZCRANK,-489,-2106
EUW1_7707938673,2,15,BLUE,JUNGLE,DIANA,-256,-1211
EUW1_7707938673,9,15,RED,BOTTOM,NILAH,1663,601
EUW1_7707938673,6,20,RED,TOP,VARUS,3513,4140
EUW1_7707938673,3,25,BLUE,MIDDLE,KAYLE,1543,3653
EUW1_7707938673,10,25,RED,SUPPORT,SENNA,994,1186
EUW1_7707902704,7,5,RED,JUNGLE,LEESIN,172,335
EUW1_7707902704,4,10,BLUE,BOTTOM,MONKEYKING,214,-343
EUW1_7707902704,1,15,BLUE,TOP,IRELIA,-1040,-3113
EUW1_7707902704,8,15,RED,MIDDLE,LUX,-334,100
EUW1_7707902704,5,20,BLUE,SUPPORT,YUUMI,1155,2234
EUW1_7707902704,2,25,BLUE,JUNGLE,IVERN,-1556,-648
EUW1_7707902704,9,25,RED,BOTTOM,SAMIRA,-3025,602
EUW1_7707902704,6,30,RED,TOP,JAX,3599,4202
EUW1_7707902704,3,35,BLUE,MIDDLE,ZED,5182,4077
EUW1_7707902704,10,35,RED,SUPPORT,TARIC,-1321,-2988
EUW1_7707982293,5,5,BLUE,SUPPORT,NAUTILUS,-517,74
EUW1_7707982293,2,10,BLUE,JUNGLE,DIANA,104,645
EUW1_7707982293,9,10,RED,BOTTOM,JINX,-1476,-1203
EUW1_7707982293,6,15,RED,TOP,NASUS,-1845,-1458
EUW1_7707982293,3,20,BLUE,MIDDLE,YASUO,1491,604
EUW1_7707982293,10,20,RED,SUPPORT,SYLAS,1779,199
EUW1_7707982293,7,25,RED,JUNGLE,VOLIBEAR,278,294
EUW1_7707982293,4,30,BLUE,BOTTOM,CORKI,2276,-729
EUW1_7707982293,1,35,BLUE,TOP,RENEKTON,-1141,-1241
EUW1_7707982293,8,35,RED,MIDDLE,KATARINA,1334,2206
EUW1_7707966250,5,5,BLUE,SUPPORT,MILIO,198,157
EUW1_7707966250,2,10,BLUE,JUNGLE,DIANA,-1183,-1127
EUW1_7707966250,9,10,RED,BOTTOM,TRISTANA,-197,-214
EUW1_7707966250,6,15,RED,TOP,URGOT,-678,-460
EUW1_7707966250,3,20,BLUE,MIDDLE,YASUO,-770,-1504
EUW1_7707966250,10,20,RED,SUPPORT,BRAUM,-135,-745
EUW1_7707966250,7,25,RED,JUNGLE,VIEGO,3328,0
EUW1_7707966250,4,30,BLUE,BOTTOM,LUCIAN,2185,1978
EUW1_7707959573,1,5,BLUE,TOP,MORDEKAISER,-461,-386
EUW1_7707959573,8,5,RED,MIDDLE,SWAIN,-211,-191
EUW1_7707959573,5,10,BLUE,SUPPORT,LEONA,-3,-184
EUW1_7707959573,2,15,BLUE,JUNGLE,DIANA,118,-487
EUW1_7707959573,9,15,RED,BOTTOM,CAITLYN,2652,396
EUW1_7707959573,6,20,RED,TOP,RIVEN,5122,4376
EUW1_7707944577,3,5,BLUE,MIDDLE,GALIO,990,1021
EUW1_7707944577,10,5,RED,SUPPORT,NEEKO,-91,55
EUW1_7707944577,7,10,RED,JUNGLE,DIANA,-865,-741
EUW1_7707944577,4,15,BLUE,BOTTOM,APHELIOS,4233,1939
EUW1_7707897307,1,5,BLUE,TOP,RENEKTON,-422,-456
EUW1_7707897307,8,5,RED,MIDDLE,YASUO,-48,-115
EUW1_7707897307,5,10,BLUE,SUPPORT,NAUTILUS,356,951
EUW1_7707897307,2,15,BLUE,JUNGLE,KINDRED,-1672,-477
EUW1_7707897307,9,15,RED,BOTTOM,KATARINA,-4799,-2249
EUW1_7707897307,6,20,RED,TOP,KENNEN,2097,2293
EUW1_7707897307,3,25,BLUE,MIDDLE,IRELIA,-550,-109
EUW1_7707897307,10,25,RED,SUPPORT,ZILEAN,507,214
EUW1_7707897307,7,30,RED,JUNGLE,LEESIN,5209,2008
EUW1_7708016771,1,5,BLUE,TOP,KSANTE,-895,-224
EUW1_7708016771,8,5,RED,MIDDLE,KASSADIN,-306,-9
EUW1_7708016771,5,10,BLUE,SUPPORT,KARMA,-42,-846
