MATCH_ID,GAME_DURATION,GAME_DATE,WINNING_TEAM,AVERAGE_RANK,BLUE_KILLS,RED_KILLS,BLUE_TOWERS,RED_TOWERS,BLUE_DRAGONS,RED_DRAGONS,BLUE_VOID_GRUBS,RED_VOID_GRUBS,BLUE_HERALDS,RED_HERALDS,BLUE_BARONS,RED_BARONS,WINNING_GOLD_DIFF,UNLOGGED_DURATION
EUW1_7707438537,1858,2026-01-29 19:53:01.000,Red,Master,14,27,7,4,1,4,1,2,0,1,0,2,6965,58
EUW1_7707441551,1860,2026-01-29 19:54:04.000,Blue,Master,27,14,3,7,3,1,1,2,1,0,1,0,13032,60
EUW1_7707441610,1954,2026-01-29 19:54:22.000,Blue,Master,21,29,3,5,2,2,3,0,0,1,1,0,4425,154
EUW1_7707441710,2063,2026-01-29 19:54:56.000,Blue,Master,32,25,5,12,2,3,3,0,0,1,1,1,10276,0
EUW1_7707443203,1888,2026-01-29 19:57:24.000,Blue,Master,26,20,4,4,1,3,0,3,1,0,1,0,4408,88
EUW1_7707443521,948,2026-01-29 19:54:55.000,Blue,Diamond,21,7,0,2,1,0,3,0,0,0,0,0,8268,48
EUW1_7707445160,1509,2026-01-29 19:58:32.000,Red,Diamond,32,35,7,3,2,2,0,3,1,0,0,1,5242,9
EUW1_7707447560,1432,2026-01-29 19:57:31.000,Blue,Master,15,8,0,6,3,0,2,1,1,0,0,0,7999,232
EUW1_7707447988,1703,2026-01-29 19:59:23.000,Blue,Master,32,25,2,4,3,0,3,0,1,0,1,0,8603,203
EUW1_7707449779,1439,2026-01-29 19:59:41.000,Blue,Grandmaster,22,19,1,6,1,1,3,0,1,0,0,0,6702,239
EUW1_7707451564,1433,2026-01-29 19:58:23.000,Red,Master,14,24,2,1,0,3,0,3,1,0,0,0,4485,233
EUW1_7707452686,2132,2026-01-29 19:59:33.000,Red,Master,27,32,7,6,1,4,0,3,1,0,1,1,-960,32
EUW1_7707453110,1479,2026-01-29 20:02:07.000,Blue,Master,29,23,4,4,3,0,0,3,1,0,1,0,924,0
EUW1_7707455445,1894,2026-01-29 20:05:00.000,Blue,Grandmaster,35,28,3,9,1,3,3,0,1,0,1,0,9100,94
EUW1_7707456061,2113,2026-01-29 20:02:20.000,Red,Master,21,30,10,4,1,4,2,1,1,0,0,2,14971,13
EUW1_7707462885,1904,2026-01-29 20:05:04.000,Red,Master,24,39,7,3,1,4,3,0,1,0,0,1,9531,104
EUW1_7707463199,1464,2026-01-29 20:07:12.000,Blue,Master,28,21,0,10,2,1,1,2,1,0,0,1,6879,0
EUW1_7707471282,1244,2026-01-29 20:11:27.000,Blue,Master,27,12,1,4,2,1,2,1,1,0,0,0,6441,44
EUW1_7707472709,1848,2026-01-29 20:08:33.000,Blue,Diamond,36,41,7,5,3,2,2,1,0,1,1,0,1188,48
EUW1_7707475675,2675,2026-01-29 20:09:59.000,Blue,Gold,49,47,4,11,3,3,3,0,0,0,1,0,2568,0
EUW1_7707477276,1844,2026-01-29 20:14:32.000,Blue,Master,39,36,4,7,3,2,1,2,0,1,1,0,-1187,44
EUW1_7707478097,2006,2026-01-29 20:13:26.000,Blue,Master,21,13,2,7,1,4,3,0,1,0,1,0,9479,206
EUW1_7707478448,2591,2026-01-29 20:15:29.000,Blue,Master,46,42,7,9,2,3,3,0,0,1,2,0,6592,191
EUW1_7707482070,1532,2026-01-29 20:15:18.000,Red,Master,15,26,7,0,0,3,3,0,0,1,0,1,11498,32
EUW1_7707484936,1429,2026-01-29 20:15:57.000,Red,Master,7,21,4,0,1,1,3,0,0,1,0,0,8263,229
EUW1_7707484974,1823,2026-01-29 20:16:21.000,Blue,Diamond,30,40,8,5,5,0,2,1,0,1,0,1,-7136,23
EUW1_7707485840,1855,2026-01-29 20:16:14.000,Blue,Master,36,17,4,11,2,3,3,0,1,0,1,0,7601,55
EUW1_7707488464,1464,2026-01-29 20:16:05.000,Blue,Diamond,31,22,2,3,3,1,0,3,1,0,0,0,5179,0
EUW1_7707489110,1953,2026-01-29 20:19:26.000,Red,Platinum,25,38,8,3,1,4,3,0,0,1,0,2,6565,153
EUW1_7707490587,1701,2026-01-29 20:18:14.000,Blue,Master,33,19,3,6,2,1,3,0,1,0,0,1,5723,201
EUW1_7707492981,1389,2026-01-29 20:19:42.000,Red,Emerald,13,35,5,1,1,1,0,3,0,1,0,0,10324,189
EUW1_7707493523,2008,2026-01-29 20:18:19.000,Red,Diamond,32,42,8,4,1,3,3,0,1,0,0,1,5805,208
EUW1_7707494050,1465,2026-01-29 20:20:50.000,Red,Challenger,15,23,5,2,1,2,3,0,1,0,0,1,6576,0
EUW1_7707497591,1662,2026-01-29 20:21:01.000,Blue,Master,43,30,1,7,3,0,0,3,1,0,0,0,8556,162
EUW1_7707498904,1481,2026-01-29 20:23:24.000,Red,Master,15,45,10,2,1,2,3,0,0,1,0,1,13401,0
EUW1_7707498971,1845,2026-01-29 20:23:45.000,Blue,Master,38,26,6,9,2,2,3,0,1,0,1,0,6049,45
EUW1_7707500294,2215,2026-01-29 20:25:23.000,Blue,Diamond,39,33,6,4,3,2,3,0,1,0,1,2,-1909,115
EUW1_7707502785,1198,2026-01-29 20:23:37.000,Blue,Master,27,17,0,4,1,1,0,3,1,0,0,0,6261,0
EUW1_7707506054,1743,2026-01-29 20:26:22.000,Red,Master,14,31,10,4,0,4,3,0,0,1,0,1,11003,0
EUW1_7707508500,1934,2026-01-29 20:25:52.000,Blue,Grandmaster,34,32,4,7,2,2,1,2,1,0,1,0,4979,134
EUW1_7707509085,1907,2026-01-29 20:29:07.000,Red,Grandmaster,36,41,6,4,1,3,0,3,1,0,0,1,3048,107
EUW1_7707509582,1691,2026-01-29 20:27:15.000,Red,Master,16,28,6,2,0,3,0,3,0,1,0,1,9514,191
EUW1_7707510072,1594,2026-01-29 20:29:08.000,Blue,Diamond,27,21,5,5,1,3,3,0,1,0,1,0,608,94
EUW1_7707513977,1338,2026-01-29 20:29:32.000,Blue,Master,26,15,1,5,2,1,3,0,1,0,0,0,8566,138
EUW1_7707520874,2098,2026-01-29 20:33:43.000,Blue,Master,27,20,7,8,4,1,3,0,0,0,0,2,1308,0
EUW1_7707521250,1199,2026-01-29 20:34:20.000,Red,Master,1,17,3,1,1,2,0,3,0,0,0,0,7988,0
EUW1_7707521447,1502,2026-01-29 20:35:57.000,Blue,Master,37,22,3,7,3,0,3,0,0,1,1,0,8255,2
EUW1_7707522531,1642,2026-01-29 20:31:41.000,Blue,Master,34,21,1,6,3,0,3,0,1,0,1,0,7662,142
EUW1_7707523288,1680,2026-01-29 20:34:38.000,Blue,Master,37,23,0,11,3,1,3,0,1,0,1,0,3630,180
EUW1_7707528512,2051,2026-01-29 20:34:59.000,Red,Master,16,21,9,5,2,3,3,0,1,0,0,2,7653,0
EUW1_7707528724,2023,2026-01-29 20:36:07.000,Red,Master,33,33,6,8,2,2,0,3,1,0,1,0,578,223
EUW1_7707528982,1656,2026-01-29 20:37:26.000,Red,Master,16,32,8,3,0,3,0,3,0,1,0,1,12222,156
EUW1_7707528995,1899,2026-01-29 20:37:15.000,Red,Diamond,21,26,7,4,2,3,3,0,1,0,0,1,9216,99
EUW1_7707530920,1333,2026-01-29 20:38:08.000,Blue,Master,28,13,1,3,2,0,3,0,1,0,0,0,7482,133
EUW1_7707531161,1419,2026-01-29 20:39:02.000,Red,Master,15,27,6,0,0,3,0,3,0,1,0,0,10428,219
EUW1_7707531673,1906,2026-01-29 20:37:17.000,Blue,Challenger,35,28,3,9,1,3,3,0,0,0,1,0,9824,106
EUW1_7707533689,1721,2026-01-29 20:37:39.000,Red,Master,21,36,6,1,1,2,3,0,0,0,0,1,10787,221
EUW1_7707533980,1784,2026-01-29 20:39:15.000,Red,Challenger,32,31,9,3,2,3,0,3,0,1,1,1,2134,0
EUW1_7707536021,2064,2026-01-29 20:39:39.000,Red,Master,24,31,9,6,1,4,3,0,1,0,0,1,10661,0
EUW1_7707536796,1873,2026-01-29 20:40:05.000,Red,Diamond,19,22,9,2,0,4,1,2,1,0,0,1,3053,73
EUW1_7707537681,1962,2026-01-29 20:40:07.000,Red,Master,27,27,4,4,3,1,1,2,1,0,1,0,1101,162
EUW1_7707537945,1779,2026-01-29 20:41:34.000,Blue,Master,36,20,3,8,3,1,3,0,1,0,1,0,8865,0
EUW1_7707538843,1546,2026-01-29 20:41:23.000,Red,Master,5,23,6,3,1,3,3,0,0,1,0,1,7131,46
EUW1_7707540454,1870,2026-01-29 20:45:19.000,Blue,Diamond,31,21,3,6,3,2,0,3,0,0,1,0,10764,70
EUW1_7707544012,1372,2026-01-29 20:43:46.000,Blue,Master,21,12,1,4,3,0,0,3,1,0,0,0,5612,172
EUW1_7707545061,1414,2026-01-29 20:44:47.000,Blue,Master,22,17,3,1,1,1,0,3,0,0,0,0,-1943,214
EUW1_7707546811,1657,2026-01-29 20:44:56.000,Red,Master,22,28,3,6,2,2,0,3,0,0,0,0,-377,157
EUW1_7707548032,1573,2026-01-29 20:47:00.000,Blue,Master,24,18,3,8,2,1,0,3,1,0,1,0,6691,73
EUW1_7707548879,1817,2026-01-29 20:46:15.000,Red,Master,31,40,5,2,1,4,1,2,0,1,0,0,5172,17
EUW1_7707551937,915,2026-01-29 20:47:46.000,Red,Master,1,14,2,0,0,2,0,3,0,0,0,0,7279,15
EUW1_7707552453,1286,2026-01-29 20:50:24.000,Blue,Diamond,23,18,0,7,1,2,3,0,1,0,0,0,7024,86
EUW1_7707554075,1428,2026-01-29 20:49:11.000,Blue,Master,32,11,1,7,1,1,0,3,1,0,0,0,9664,228
EUW1_7707554863,2438,2026-01-29 20:48:33.000,Red,Master,32,40,10,5,5,1,0,3,1,0,0,3,6717,38
EUW1_7707556115,1637,2026-01-29 20:50:22.000,Blue,Master,30,21,1,4,1,2,3,0,1,0,1,0,8501,137
EUW1_7707559736,1521,2026-01-29 20:50:48.000,Red,Master,20,27,4,5,3,0,3,0,1,0,0,1,3350,21
EUW1_7707565291,1510,2026-01-29 20:55:07.000,Red,Diamond,27,39,6,2,1,2,3,0,0,0,0,1,10931,10
EUW1_7707565908,1907,2026-01-29 20:53:32.000,Red,Diamond,20,22,9,1,0,4,0,3,0,1,0,1,4284,107
EUW1_7707566855,1324,2026-01-29 20:54:22.000,Blue,Master,36,13,1,7,2,0,3,0,1,0,0,0,12759,124
EUW1_7707567226,1570,2026-01-29 20:56:59.000,Blue,Master,27,21,1,8,2,1,0,3,1,0,1,0,7304,70
EUW1_7707570445,1772,2026-01-29 20:59:25.000,Red,Master,21,37,9,1,1,3,3,0,0,0,0,2,12540,0
EUW1_7707571706,1250,2026-01-29 20:56:56.000,Blue,Challenger,25,6,0,7,2,0,1,2,1,0,0,0,12609,50
EUW1_7707571784,1888,2026-01-29 20:56:49.000,Blue,Grandmaster,32,25,5,6,3,1,2,1,1,0,1,0,-610,88
EUW1_7707572212,1367,2026-01-29 20:59:27.000,Red,Diamond,12,22,3,2,1,1,3,0,0,1,0,0,6637,167
EUW1_7707574516,1910,2026-01-29 20:57:08.000,Blue,Master,23,29,2,4,1,3,3,0,1,0,1,0,5556,110
EUW1_7707576246,1348,2026-01-29 21:00:57.000,Red,Diamond,20,28,4,0,1,1,0,3,0,1,0,0,3679,148
EUW1_7707578102,1486,2026-01-29 21:02:09.000,Blue,Diamond,33,21,1,11,3,0,3,0,1,0,1,0,16304,0
EUW1_7707579962,1870,2026-01-29 21:01:55.000,Red,Master,40,38,9,4,3,1,3,0,1,0,0,1,2981,70
EUW1_7707580746,2069,2026-01-29 21:01:17.000,Red,Master,21,45,11,4,0,5,3,0,1,0,0,1,13576,0
EUW1_7707583189,1891,2026-01-29 21:03:50.000,Red,Emerald,26,37,8,2,1,3,1,2,0,1,0,2,5962,91
EUW1_7707583560,2309,2026-01-29 21:00:53.000,Red,Master,25,18,7,5,0,5,0,3,0,0,2,0,-24,209
EUW1_7707587236,2353,2026-01-29 21:06:57.000,Blue,Master,52,52,6,11,1,4,3,0,0,1,2,0,4294,0
EUW1_7707587433,1366,2026-01-29 21:08:15.000,Blue,Master,27,10,1,4,3,0,1,2,1,0,0,0,11288,166
EUW1_7707590018,1118,2026-01-29 21:06:44.000,Red,Diamond,9,24,3,0,0,1,3,0,0,0,0,0,8440,218
EUW1_7707595436,1787,2026-01-29 21:10:32.000,Red,Master,37,39,8,5,2,2,1,2,1,0,0,1,7272,0
EUW1_7707597053,1665,2026-01-29 21:10:19.000,Blue,Diamond,31,19,0,7,3,0,3,0,1,0,0,0,11984,165
EUW1_7707597719,2430,2026-01-29 21:09:37.000,Red,Master,33,40,7,4,2,4,0,3,1,0,1,2,5291,30
EUW1_7707598822,1696,2026-01-29 21:10:40.000,Blue,Diamond,16,14,1,6,3,1,3,0,1,0,0,0,3982,196
EUW1_7707599891,910,2026-01-29 21:10:57.000,Blue,Master,22,9,0,2,2,0,0,3,0,0,0,0,7099,10
EUW1_7707603296,1333,2026-01-29 21:13:41.000,Blue,Master,25,14,1,5,2,0,0,3,0,0,0,0,8768,133
EUW1_7707604499,1561,2026-01-29 21:10:57.000,Blue,Master,27,17,3,8,4,0,2,1,0,1,1,0,6910,61
EUW1_7707605052,3176,2026-01-29 21:14:00.000,Blue,Diamond,51,59,4,12,5,2,3,0,1,0,3,0,-12115,176
EUW1_7707605148,2131,2026-01-29 21:13:34.000,Blue,Diamond,68,56,4,13,3,2,0,3,1,0,1,1,485,31
EUW1_7707606161,1868,2026-01-29 21:14:43.000,Red,Diamond,20,23,3,5,3,1,0,3,1,0,0,1,-4053,68
EUW1_7707607392,2095,2026-01-29 21:17:29.000,Blue,Master,36,24,2,11,3,2,3,0,1,0,2,0,10613,0
EUW1_7707608126,2043,2026-01-29 21:17:01.000,Blue,Master,43,41,3,11,4,0,3,0,1,0,0,2,3917,0
EUW1_7707611329,2171,2026-01-29 21:19:12.000,Blue,Master,39,30,6,6,2,3,0,3,0,0,2,0,256,71
EUW1_7707614785,1614,2026-01-29 21:17:36.000,Red,Master,16,23,3,4,1,3,3,0,1,0,0,1,3545,114
EUW1_7707618623,1970,2026-01-29 21:19:11.000,Blue,Diamond,24,25,3,7,4,0,2,1,0,1,1,0,5232,170
EUW1_7707619765,1543,2026-01-29 21:20:35.000,Red,Grandmaster,24,22,6,4,3,1,0,3,1,0,0,1,7284,43
EUW1_7707621122,917,2026-01-29 21:22:55.000,Blue,Master,24,7,0,4,2,0,3,0,0,0,0,0,10310,17
EUW1_7707623340,2154,2026-01-29 21:23:47.000,Red,Master,29,33,6,6,2,3,3,0,1,0,1,1,5242,54
EUW1_7707624097,1959,2026-01-29 21:23:46.000,Blue,Master,27,35,5,3,2,2,2,1,0,1,0,1,-273,159
EUW1_7707632423,1853,2026-01-29 21:29:15.000,Blue,Diamond,33,29,2,7,3,1,3,0,1,0,1,0,11973,53
EUW1_7707633274,2160,2026-01-29 21:29:08.000,Red,Master,34,45,11,3,0,5,3,0,0,1,1,2,5337,60
EUW1_7707634215,2123,2026-01-29 21:29:47.000,Blue,Master,41,25,4,8,1,4,1,2,1,0,1,1,10396,23
EUW1_7707634933,1509,2026-01-29 21:28:52.000,Red,Challenger,16,33,7,3,1,3,0,3,0,1,0,1,9183,9
EUW1_7707635554,1747,2026-01-29 21:27:21.000,Red,Master,16,46,9,3,0,3,0,3,1,0,0,1,14383,0
EUW1_7707635654,1589,2026-01-29 21:27:20.000,Blue,Grandmaster,32,19,2,6,2,1,0,3,1,0,1,0,9019,89
EUW1_7707636571,1213,2026-01-29 21:28:33.000,Red,Diamond,8,30,4,1,0,2,0,3,0,1,0,0,11749,13
EUW1_7707636812,1534,2026-01-29 21:30:07.000,Red,Master,15,28,9,0,0,4,1,2,0,1,0,1,8367,34
EUW1_7707639787,1098,2026-01-29 21:30:28.000,Blue,Diamond,22,7,0,3,1,1,3,0,0,0,0,0,9087,198
EUW1_7707647830,1523,2026-01-29 21:35:14.000,Blue,Master,31,19,0,8,4,0,3,0,1,0,1,0,10072,23
EUW1_7707649982,1616,2026-01-29 21:36:48.000,Red,Diamond,20,25,3,2,1,2,0,3,1,0,0,1,7295,116
EUW1_7707653554,1891,2026-01-29 21:36:05.000,Red,Master,29,28,6,5,4,1,1,2,1,0,1,0,2315,91
EUW1_7707654700,2159,2026-01-29 21:37:03.000,Blue,Master,36,33,7,4,1,4,1,2,0,1,1,1,1732,59
EUW1_7707655257,1940,2026-01-29 21:40:12.000,Red,Grandmaster,28,34,2,5,2,1,3,0,0,1,1,0,3091,140
EUW1_7707656854,1473,2026-01-29 21:40:29.000,Red,Diamond,15,34,7,2,0,3,3,0,0,0,0,1,13144,0
EUW1_7707657483,558,2026-01-29 21:38:38.000,Red,Diamond,6,16,1,0,0,0,0,0,0,0,0,0,5744,0
EUW1_7707657624,1565,2026-01-29 21:39:23.000,Red,Master,21,32,7,1,2,2,1,2,0,1,0,1,6433,65
EUW1_7707660164,1285,2026-01-29 21:42:55.000,Blue,Diamond,35,15,1,5,2,1,2,1,1,0,0,0,8608,85
EUW1_7707660681,1805,2026-01-29 21:41:09.000,Red,Master,36,33,9,2,0,4,0,3,0,1,1,0,7960,5
EUW1_7707664356,1743,2026-01-29 21:45:57.000,Red,Diamond,38,33,11,4,1,3,3,0,0,1,0,1,6117,0
EUW1_7707665429,1831,2026-01-29 21:46:06.000,Red,Master,32,42,8,4,1,3,0,3,0,1,0,1,4884,31
EUW1_7707670284,1598,2026-01-29 21:49:30.000,Red,Master,13,29,6,3,0,4,0,3,1,0,0,1,8071,98
EUW1_7707677204,1303,2026-01-29 21:52:43.000,Red,Diamond,15,26,6,0,0,2,2,1,0,1,0,0,8873,103
EUW1_7707678241,1909,2026-01-29 21:53:29.000,Red,Master,33,32,5,7,1,4,3,0,1,0,0,1,2645,109
EUW1_7707681402,934,2026-01-29 21:55:44.000,Blue,Diamond,14,6,0,2,1,0,3,0,0,0,0,0,7473,34
EUW1_7707681886,1537,2026-01-29 21:53:14.000,Blue,Master,32,22,1,8,3,1,3,0,1,0,1,0,8928,37
EUW1_7707684950,1758,2026-01-29 21:54:13.000,Blue,Challenger,37,34,4,7,2,2,0,3,1,0,1,0,4674,0
EUW1_7707685308,1985,2026-01-29 21:56:53.000,Blue,Challenger,33,28,5,8,1,3,3,0,0,1,1,1,-196,185
EUW1_7707687167,2243,2026-01-29 21:58:16.000,Red,Master,42,49,8,4,1,4,3,0,0,1,1,1,1036,143
EUW1_7707687307,1806,2026-01-29 21:58:36.000,Red,Diamond,35,46,11,6,1,3,2,1,1,0,1,0,3647,6
EUW1_7707687587,1967,2026-01-29 21:54:12.000,Red,Diamond,44,38,9,4,1,2,1,2,0,1,0,1,2199,167
EUW1_7707687673,1650,2026-01-29 21:55:50.000,Blue,Master,23,16,2,4,2,1,3,0,0,1,1,0,3169,150
EUW1_7707688133,2081,2026-01-29 21:57:53.000,Blue,Master,30,37,4,10,3,3,3,0,1,0,1,0,5324,0
EUW1_7707689263,927,2026-01-29 21:59:26.000,Blue,Diamond,22,4,0,3,2,0,2,1,0,0,0,0,10608,27
EUW1_7707691113,1490,2026-01-29 21:59:39.000,Blue,Master,33,13,1,10,2,1,0,3,1,0,1,0,15298,0
EUW1_7707698804,1890,2026-01-29 22:02:44.000,Red,Master,29,38,8,2,2,2,0,3,1,0,0,1,11741,90
EUW1_7707699334,1917,2026-01-29 22:05:45.000,Blue,Diamond,43,46,7,6,0,5,1,2,1,0,1,1,-2491,117
EUW1_7707700502,1628,2026-01-29 22:01:54.000,Blue,Diamond,23,13,4,7,1,3,0,3,0,1,1,0,6487,128
EUW1_7707701280,1384,2026-01-29 22:06:01.000,Red,Master,9,21,9,0,0,3,2,1,0,1,0,0,14189,184
EUW1_7707702439,1669,2026-01-29 22:07:11.000,Blue,Master,30,25,5,6,2,2,3,0,1,0,0,1,2773,169
EUW1_7707703052,1853,2026-01-29 22:05:53.000,Red,Master,23,27,8,3,0,4,2,1,0,1,0,1,8653,53
EUW1_7707705394,1385,2026-01-29 22:08:23.000,Red,Master,7,25,7,0,0,2,0,3,0,1,0,0,12942,185
EUW1_7707708339,1599,2026-01-29 22:09:09.000,Red,Master,26,30,5,4,0,3,1,2,1,0,0,1,258,99
EUW1_7707708867,1711,2026-01-29 22:08:11.000,Blue,Challenger,21,22,7,5,2,2,1,2,0,1,1,0,-11,211
EUW1_7707709078,1645,2026-01-29 22:09:41.000,Red,Diamond,30,33,5,3,0,4,0,3,1,0,0,1,3773,145
EUW1_7707709900,2024,2026-01-29 22:08:58.000,Red,Diamond,25,19,6,2,1,3,0,3,1,0,0,0,2062,224
EUW1_7707716282,1996,2026-01-29 22:14:13.000,Blue,Unranked,37,24,1,7,2,3,3,0,1,0,0,0,6337,196
EUW1_7707719876,1205,2026-01-29 22:14:06.000,Red,Grandmaster,12,24,6,1,0,3,3,0,0,1,0,0,10001,5
EUW1_7707724177,1416,2026-01-29 22:18:27.000,Blue,Diamond,20,11,2,4,1,1,3,0,0,1,0,0,5992,216
EUW1_7707725894,1934,2026-01-29 22:18:21.000,Red,Diamond,30,28,5,9,3,1,3,0,0,1,0,1,-745,134
EUW1_7707726160,1529,2026-01-29 22:19:28.000,Blue,Master,34,21,3,9,4,0,2,1,1,0,1,0,10803,29
EUW1_7707726674,2012,2026-01-29 22:18:10.000,Blue,Diamond,33,35,7,5,0,5,3,0,1,0,1,0,-5712,212
EUW1_7707726748,1942,2026-01-29 22:18:07.000,Blue,Master,38,24,3,9,3,2,2,1,0,1,1,0,13918,142
EUW1_7707727300,2260,2026-01-29 22:21:22.000,Red,Master,26,37,6,6,1,4,2,1,1,0,0,2,5805,160
EUW1_7707727842,1455,2026-01-29 22:18:06.000,Blue,Master,42,10,0,11,3,0,3,0,0,1,1,0,20310,0
EUW1_7707734100,1665,2026-01-29 22:23:22.000,Blue,Master,32,22,2,7,1,1,3,0,1,0,0,0,5492,165
EUW1_7707737930,1623,2026-01-29 22:24:43.000,Blue,Master,22,14,4,5,2,2,0,3,0,1,1,0,6946,123
EUW1_7707744208,1689,2026-01-29 22:29:06.000,Blue,Master,20,39,3,4,3,1,3,0,1,0,0,1,-891,189
EUW1_7707746749,1306,2026-01-29 22:29:22.000,Red,Grandmaster,18,24,3,0,0,3,3,0,0,1,0,0,5626,106
EUW1_7707748259,1759,2026-01-29 22:32:13.000,Red,Diamond,24,37,10,5,1,3,0,3,0,1,0,1,4108,0
EUW1_7707749372,2269,2026-01-29 22:33:43.000,Red,Master,31,27,5,6,3,3,3,0,1,0,0,2,454,169
EUW1_7707750521,2356,2026-01-29 22:29:18.000,Blue,Master,32,23,8,7,3,3,0,3,1,0,1,2,4506,0
EUW1_7707750601,1755,2026-01-29 22:29:36.000,Blue,Master,34,21,2,9,2,2,3,0,1,0,0,1,11167,0
EUW1_7707754752,1902,2026-01-29 22:33:30.000,Blue,Diamond,35,33,3,9,3,1,1,2,0,1,1,0,3402,102
EUW1_7707755088,1819,2026-01-29 22:34:56.000,Red,Diamond,26,40,8,4,1,4,3,0,0,0,0,1,8231,19
EUW1_7707757978,2039,2026-01-29 22:36:17.000,Blue,Master,30,24,4,4,3,2,3,0,1,0,2,0,1218,239
EUW1_7707759283,1671,2026-01-29 22:39:13.000,Red,Master,14,25,6,2,3,1,0,3,0,1,0,1,6060,171
EUW1_7707762445,1529,2026-01-29 22:40:29.000,Blue,Diamond,35,21,1,9,2,1,0,3,1,0,1,0,9578,29
EUW1_7707762473,1883,2026-01-29 22:35:29.000,Blue,Challenger,19,37,7,4,2,3,0,3,1,0,1,0,-3535,83
EUW1_7707771622,1914,2026-01-29 22:41:33.000,Red,Master,26,29,8,4,2,2,0,3,0,0,0,2,2838,114
EUW1_7707773362,1732,2026-01-29 22:47:25.000,Red,Master,14,25,3,3,1,2,3,0,1,0,0,1,3522,232
EUW1_7707776143,1904,2026-01-29 22:47:21.000,Red,Unranked,23,28,6,6,0,4,3,0,1,0,0,1,1062,104
EUW1_7707777402,1907,2026-01-29 22:49:13.000,Red,Master,30,32,6,4,3,2,2,1,1,0,0,1,1476,107
EUW1_7707777641,916,2026-01-29 22:45:47.000,Blue,Master,18,9,0,1,1,0,3,0,0,0,0,0,4605,16
EUW1_7707778727,1853,2026-01-29 22:47:18.000,Blue,Challenger,42,35,3,6,3,1,3,0,0,1,1,1,-1105,53
EUW1_7707781699,1574,2026-01-29 22:47:15.000,Red,Diamond,15,27,6,2,0,3,0,3,1,0,0,1,8368,74
EUW1_7707782632,1764,2026-01-29 22:48:36.000,Red,Master,19,38,10,3,2,2,1,2,0,1,0,1,14306,0
EUW1_7707783981,1300,2026-01-29 22:51:04.000,Red,Master,9,16,3,3,0,3,3,0,1,0,0,0,5111,100
EUW1_7707786985,1775,2026-01-29 22:53:08.000,Blue,Master,36,29,8,8,2,2,3,0,0,1,1,0,1170,0
EUW1_7707787996,912,2026-01-29 22:53:50.000,Red,Master,12,25,4,1,0,1,3,0,0,0,0,0,6420,12
EUW1_7707788408,911,2026-01-29 22:56:34.000,Red,Emerald,3,20,2,0,0,2,0,3,0,0,0,0,7331,11
EUW1_7707789390,1599,2026-01-29 22:56:59.000,Blue,Master,34,30,2,3,3,0,3,0,0,1,0,0,3624,99
EUW1_7707791574,2044,2026-01-29 22:52:14.000,Red,Master,29,39,11,6,2,3,0,3,1,0,1,1,615,0
EUW1_7707793963,1257,2026-01-29 22:56:25.000,Blue,Diamond,30,11,0,6,1,1,3,0,1,0,0,0,12408,57
EUW1_7707796568,1393,2026-01-29 22:56:13.000,Blue,Diamond,32,14,0,6,3,0,1,2,1,0,0,0,15058,193
EUW1_7707799432,1933,2026-01-29 23:03:25.000,Blue,Master,17,25,3,5,3,2,3,0,1,0,1,0,2440,133
EUW1_7707802517,2315,2026-01-29 22:59:11.000,Red,Diamond,26,41,5,5,2,3,3,0,0,1,1,0,4858,215
EUW1_7707809880,1967,2026-01-29 23:05:59.000,Blue,Diamond,42,22,3,7,4,1,3,0,1,0,1,0,7777,167
EUW1_7707809990,912,2026-01-29 23:06:25.000,Blue,Master,23,8,0,3,2,0,3,0,0,0,0,0,8716,12
EUW1_7707811045,1201,2026-01-29 23:07:00.000,Blue,Diamond,37,20,0,5,1,1,3,0,1,0,0,0,12299,1
EUW1_7707813145,1807,2026-01-29 23:09:41.000,Blue,Emerald,28,21,3,9,3,2,1,2,1,0,1,0,9453,7
EUW1_7707817452,2134,2026-01-29 23:13:25.000,Blue,Master,33,31,3,8,3,3,0,3,0,1,1,1,4825,34
EUW1_7707819684,1526,2026-01-29 23:10:56.000,Red,Master,22,39,10,1,1,3,1,2,0,1,0,0,9814,26
EUW1_7707821741,1575,2026-01-29 23:11:21.000,Red,Grandmaster,21,40,6,3,1,3,0,3,0,1,0,1,8179,75
EUW1_7707828632,2129,2026-01-29 23:17:28.000,Blue,Diamond,44,32,4,10,3,3,3,0,0,1,1,1,2976,29
EUW1_7707832655,1874,2026-01-29 23:18:37.000,Red,Master,33,40,6,4,3,1,3,0,1,0,1,1,8879,74
EUW1_7707835374,2154,2026-01-29 23:25:23.000,Red,Diamond,33,58,7,3,1,5,1,2,0,0,0,3,12399,54
EUW1_7707835460,1313,2026-01-29 23:19:03.000,Blue,Master,23,20,1,2,1,2,0,3,0,1,0,0,4605,113
EUW1_7707836616,1768,2026-01-29 23:21:59.000,Red,Challenger,24,36,11,2,1,3,0,3,1,0,0,2,8752,0
EUW1_7707836647,1975,2026-01-29 23:22:07.000,Blue,Emerald,39,18,1,10,3,1,3,0,0,0,1,0,17409,175
EUW1_7707837372,939,2026-01-29 23:27:11.000,Blue,Master,14,7,0,3,1,1,3,0,0,0,0,0,5983,39
EUW1_7707838892,1742,2026-01-29 23:26:05.000,Blue,Diamond,40,28,1,11,4,1,3,0,1,0,1,0,11608,0
