MATCH_ID,GAME_DURATION,GAME_DATE,GAME_VERSION,WINNING_TEAM,AVERAGE_RANK,BLUE_KILLS,RED_KILLS,BLUE_TOWERS,RED_TOWERS,BLUE_INHIBITORS,RED_INHIBITORS,BLUE_DRAGONS,RED_DRAGONS,BLUE_VOID_GRUBS,RED_VOID_GRUBS,BLUE_HERALDS,RED_HERALDS,BLUE_BARONS,RED_BARONS,WINNING_GOLD_DIFF,UNLOGGED_DURATION
EUW1_7708030210,1417,2026-01-30 06:25:34.000,16.2.741.3171,RED,Master,17,26,5,1,0,0,0,3,1,2,0,1,0,0,6540,217
EUW1_7708030878,1824,2026-01-30 06:12:25.000,16.2.741.3171,RED,Master,16,31,6,4,0,0,0,3,3,0,1,0,0,1,13203,24
EUW1_7708031028,2203,2026-01-30 06:21:22.000,16.2.741.3171,RED,Diamond,32,28,7,6,1,0,1,3,3,0,1,0,1,1,1566,103
EUW1_7708031158,1460,2026-01-30 06:28:23.000,16.2.741.3171,RED,Master,15,38,10,0,2,0,0,3,3,0,0,1,0,1,12295,0
EUW1_7708031183,1612,2026-01-30 06:30:13.000,16.2.741.3171,BLUE,Diamond,25,14,3,3,0,0,2,2,3,0,0,0,0,0,5927,112
EUW1_7708032190,2087,2026-01-30 06:30:55.000,16.2.741.3171,BLUE,Master,64,47,5,7,0,1,3,2,2,1,1,0,1,1,1594,0
EUW1_7708033172,1406,2026-01-30 06:34:52.000,16.2.741.3171,BLUE,Master,22,27,3,6,0,0,2,0,3,0,1,0,0,0,530,206
EUW1_7708033466,2213,2026-01-30 05:58:12.000,16.2.741.3171,BLUE,Master,31,39,8,4,1,0,0,5,3,0,0,1,2,0,-3429,113
EUW1_7708034193,1746,2026-01-30 06:37:39.000,16.2.741.3171,RED,Master,25,43,8,5,1,0,1,3,3,0,0,1,0,1,5939,0
EUW1_7708034235,920,2026-01-30 06:40:06.000,16.2.741.3171,BLUE,Challenger,12,5,0,3,0,0,1,1,3,0,0,0,0,0,5718,20
EUW1_7708034343,1908,2026-01-30 06:45:29.000,16.2.741.3171,BLUE,Gold,31,34,3,8,0,4,2,1,3,0,1,0,0,0,-82,108
EUW1_7708034465,1506,2026-01-30 06:02:48.000,16.2.741.3171,RED,Master,16,35,11,3,1,0,0,4,3,0,0,1,0,1,14535,6
EUW1_7708034770,1884,2026-01-30 06:21:11.000,16.2.741.3171,BLUE,Diamond,33,30,3,8,0,1,4,0,3,0,1,0,1,0,2671,84
EUW1_7708035223,924,2026-01-30 06:45:26.000,16.2.741.3171,RED,Diamond,6,25,1,1,0,0,0,2,3,0,0,0,0,0,7325,24
EUW1_7708035392,2385,2026-01-30 06:53:22.000,16.2.741.3171,BLUE,Challenger,38,55,5,10,0,3,4,2,3,0,1,0,1,1,1757,0
EUW1_7708036557,1819,2026-01-30 06:32:26.000,16.2.741.3171,RED,Grandmaster,17,34,6,3,1,0,0,5,0,3,0,1,0,1,7728,19
EUW1_7708037142,2312,2026-01-30 07:02:17.000,16.2.741.3171,RED,Diamond,42,25,4,7,0,0,2,2,3,0,0,1,2,0,-3477,212
EUW1_7708037972,1398,2026-01-30 06:55:23.000,16.2.741.3171,RED,Master,19,20,4,1,0,0,0,3,0,3,0,1,0,0,4246,198
EUW1_7708038044,1876,2026-01-30 06:58:27.000,16.2.741.3171,BLUE,Diamond,28,34,4,4,0,0,3,1,0,3,0,1,1,0,-1704,76
EUW1_7708038378,2032,2026-01-30 07:12:57.000,16.2.741.3171,RED,Master,42,40,6,4,0,0,3,1,3,0,1,0,0,1,5500,232
EUW1_7708038837,1914,2026-01-30 06:51:34.000,16.2.741.3171,RED,Master,18,27,8,2,1,0,1,3,0,3,1,0,0,0,11024,114
EUW1_7708039151,1675,2026-01-30 07:05:37.000,16.2.741.3171,RED,Grandmaster,14,18,7,2,1,0,1,2,3,0,0,1,0,1,8824,175
EUW1_7708039309,1375,2026-01-30 07:11:30.000,16.2.741.3171,BLUE,Diamond,33,11,0,6,0,0,3,0,3,0,1,0,0,0,12104,175
EUW1_7708039704,1013,2026-01-30 06:51:01.000,16.2.741.3171,RED,Challenger,9,19,3,0,0,0,0,2,3,0,0,0,0,0,8786,113
EUW1_7708040293,915,2026-01-30 07:17:07.000,16.2.741.3171,BLUE,Master,25,6,0,6,0,0,2,0,3,0,0,0,0,0,14800,15
EUW1_7708040573,1894,2026-01-30 06:49:27.000,16.2.741.3171,BLUE,Master,37,25,2,7,0,0,3,1,3,0,1,0,2,0,6816,94
EUW1_7708040879,1582,2026-01-30 07:02:54.000,16.2.741.3171,BLUE,Master,27,19,3,7,0,1,3,1,3,0,0,0,0,1,6612,82
EUW1_7708040954,1994,2026-01-30 07:05:14.000,16.2.741.3171,RED,Diamond,33,51,9,2,1,0,0,4,0,3,0,1,1,0,7393,194
EUW1_7708040994,1839,2026-01-30 07:07:08.000,16.2.741.3171,RED,Master,31,28,5,3,0,0,2,1,2,1,0,1,1,0,2445,39
EUW1_7708041822,1535,2026-01-30 07:01:30.000,16.2.741.3171,BLUE,Master,38,15,2,6,0,0,3,0,3,0,1,0,1,0,9272,35
EUW1_7708041837,1322,2026-01-30 07:03:00.000,16.2.741.3171,RED,Master,9,27,7,1,0,0,0,3,0,3,0,1,0,0,14099,122
EUW1_7708043643,1699,2026-01-30 07:00:11.000,16.2.741.3171,RED,Master,14,19,4,2,0,0,0,3,3,0,1,0,0,1,5774,199
EUW1_7708046357,1709,2026-01-30 07:34:47.000,16.2.741.3171,RED,Diamond,21,24,7,1,0,0,1,2,0,3,0,0,0,1,8101,209
EUW1_7708047025,1543,2026-01-30 07:22:37.000,16.2.741.3171,BLUE,Master,24,22,0,9,0,3,3,0,0,3,1,0,0,1,9750,43
EUW1_7708047299,1569,2026-01-30 07:32:45.000,16.2.741.3171,BLUE,Master,26,9,2,7,0,0,2,2,3,0,1,0,1,0,13788,69
EUW1_7708047776,1704,2026-01-30 07:17:08.000,16.2.741.3171,RED,Challenger,24,30,6,0,0,0,1,3,0,3,0,0,0,0,5809,204
EUW1_7708048416,1969,2026-01-30 07:40:44.000,16.2.741.3171,BLUE,Grandmaster,32,21,3,6,0,0,3,1,0,3,1,0,1,0,6871,169
EUW1_7708048927,2092,2026-01-30 07:33:55.000,16.2.741.3171,BLUE,Master,33,33,7,6,1,1,5,0,0,3,1,0,1,1,-1201,0
EUW1_7708050053,1305,2026-01-30 07:38:08.000,16.2.741.3171,RED,Master,21,43,8,1,1,0,0,2,0,3,1,0,0,0,13572,105
EUW1_7708051611,1542,2026-01-30 07:30:38.000,16.2.741.3171,RED,Master,5,17,8,2,1,0,0,3,3,0,0,1,0,1,12111,42
EUW1_7708051621,1673,2026-01-30 07:31:16.000,16.2.741.3171,BLUE,Master,28,27,3,6,0,0,3,1,3,0,0,1,0,0,7544,173
EUW1_7708051880,1943,2026-01-30 07:40:09.000,16.2.741.3171,BLUE,Emerald,28,26,3,9,0,3,3,1,0,3,0,1,2,0,9056,143
EUW1_7708052228,1856,2026-01-30 07:52:26.000,16.2.741.3171,RED,Master,25,34,7,3,1,0,0,5,3,0,0,1,0,1,8045,56
EUW1_7708052517,1812,2026-01-30 07:30:15.000,16.2.741.3171,BLUE,Grandmaster,20,19,1,11,0,1,2,2,3,0,1,0,2,0,12455,12
EUW1_7708052877,924,2026-01-30 07:42:25.000,16.2.741.3171,BLUE,Master,24,11,0,4,0,0,1,0,2,1,0,0,0,0,7960,24
EUW1_7708054216,1568,2026-01-30 07:56:06.000,16.2.741.3171,RED,Master,19,28,8,1,1,0,0,4,0,3,0,1,0,1,4101,68
EUW1_7708054684,1588,2026-01-30 07:41:28.000,16.2.741.3171,BLUE,Diamond,31,19,2,8,0,1,4,0,3,0,1,0,1,0,4876,88
EUW1_7708054703,1553,2026-01-30 07:41:58.000,16.2.741.3171,RED,Master,19,21,5,4,0,0,0,4,3,0,0,1,0,1,1105,53
EUW1_7708055988,2354,2026-01-30 07:55:46.000,16.2.741.3171,RED,Diamond,44,38,10,9,1,2,2,4,3,0,1,0,1,2,4333,0
EUW1_7708056246,1474,2026-01-30 08:03:46.000,16.2.741.3171,RED,Master,21,36,9,5,1,0,1,2,3,0,0,1,0,1,11859,0
EUW1_7708056283,1396,2026-01-30 08:04:11.000,16.2.741.3171,BLUE,Diamond,20,10,2,5,0,0,2,1,3,0,1,0,0,0,5395,196
EUW1_7708056843,1407,2026-01-30 07:50:50.000,16.2.741.3171,RED,Challenger,18,33,6,1,0,0,0,3,1,2,1,0,0,0,11708,207
EUW1_7708058996,1711,2026-01-30 08:08:38.000,16.2.741.3171,BLUE,Master,23,12,2,7,0,2,3,0,3,0,1,0,1,0,6211,211
EUW1_7708059766,911,2026-01-30 08:02:03.000,16.2.741.3171,RED,Master,7,25,3,0,0,0,0,2,3,0,0,0,0,0,9576,11
EUW1_7708059863,2427,2026-01-30 08:04:46.000,16.2.741.3171,BLUE,Master,57,62,7,8,1,2,2,2,2,1,1,0,2,1,1104,27
EUW1_7708060003,1133,2026-01-30 08:08:42.000,16.2.741.3171,BLUE,Emerald,14,6,1,2,0,0,1,0,3,0,0,0,0,0,5112,233
EUW1_7708061818,2001,2026-01-30 08:09:08.000,16.2.741.3171,BLUE,Master,32,22,4,8,0,1,3,0,3,0,1,0,1,0,1545,201
EUW1_7708062245,1412,2026-01-30 08:20:31.000,16.2.741.3171,RED,Master,8,24,5,3,0,0,0,3,3,0,1,0,0,0,6915,212
EUW1_7708062978,1638,2026-01-30 08:14:21.000,16.2.741.3171,BLUE,Master,34,18,4,7,0,0,2,2,2,1,1,0,1,0,7189,138
EUW1_7708063510,2631,2026-01-30 08:02:41.000,16.2.741.3171,BLUE,Master,26,31,7,5,1,0,3,4,1,2,0,1,1,1,-4619,231
EUW1_7708063958,2169,2026-01-30 08:16:34.000,16.2.741.3171,BLUE,Diamond,37,26,1,13,0,4,4,1,3,0,1,0,1,0,2824,69
EUW1_7708064056,1449,2026-01-30 08:18:46.000,16.2.741.3171,RED,Master,21,28,11,1,3,0,0,4,3,0,0,1,0,1,12135,0
EUW1_7708064793,1446,2026-01-30 08:11:52.000,16.2.741.3171,RED,Grandmaster,14,23,10,2,2,0,1,3,1,2,0,1,0,1,11601,0
EUW1_7708066076,1893,2026-01-30 08:20:22.000,16.2.741.3171,RED,Master,38,34,4,3,0,0,2,2,2,1,1,0,0,1,1346,93
EUW1_7708066425,1627,2026-01-30 08:29:40.000,16.2.741.3171,BLUE,Challenger,29,19,2,4,0,0,2,2,1,2,0,1,0,0,7187,127
EUW1_7708066517,2361,2026-01-30 08:07:59.000,16.2.741.3171,RED,Emerald,28,32,10,4,2,0,4,2,0,3,1,0,0,2,8235,0
EUW1_7708066725,1354,2026-01-30 08:13:11.000,16.2.741.3171,RED,Master,13,18,4,3,0,0,1,1,3,0,0,1,0,0,4307,154
EUW1_7708068113,1299,2026-01-30 08:26:54.000,16.2.741.3171,RED,Master,17,24,7,0,1,0,1,2,3,0,0,1,0,0,11164,99
EUW1_7708069479,2049,2026-01-30 08:22:53.000,16.2.741.3171,BLUE,Master,39,33,4,10,0,2,3,2,1,2,1,0,2,0,6653,0
EUW1_7708070130,1345,2026-01-30 08:39:39.000,16.2.741.3171,BLUE,Diamond,19,15,0,6,0,0,3,0,3,0,1,0,0,0,7306,145
EUW1_7708070901,1189,2026-01-30 08:37:14.000,16.2.741.3171,RED,Master,6,21,11,1,3,0,0,3,0,3,0,1,0,0,13657,0
EUW1_7708070999,1114,2026-01-30 08:40:05.000,16.2.741.3171,RED,Master,10,14,0,0,0,0,0,1,3,0,0,0,0,0,3909,214
EUW1_7708072330,1801,2026-01-30 08:47:18.000,16.2.741.3171,BLUE,Master,26,13,3,9,0,1,3,2,3,0,1,0,0,1,7331,1
EUW1_7708074691,1708,2026-01-30 08:34:48.000,16.2.741.3171,BLUE,Master,18,21,4,5,0,0,2,2,3,0,1,0,0,1,-174,208
EUW1_7708076226,1491,2026-01-30 08:49:14.000,16.2.741.3171,RED,Master,19,32,10,1,1,0,1,2,3,0,0,1,0,1,10643,0
EUW1_7708076817,1858,2026-01-30 08:42:45.000,16.2.741.3171,BLUE,Diamond,30,32,3,9,0,0,2,3,3,0,1,0,0,1,2276,58
EUW1_7708076980,2163,2026-01-30 08:46:05.000,16.2.741.3171,RED,Master,37,35,7,7,0,0,4,2,0,3,1,0,0,2,2281,63
EUW1_7708077585,1159,2026-01-30 08:39:16.000,16.2.741.3171,BLUE,Diamond,31,5,0,9,0,1,3,0,1,2,1,0,0,0,18193,0
EUW1_7708078254,916,2026-01-30 08:53:43.000,16.2.741.3171,BLUE,Master,21,10,0,2,0,0,1,0,3,0,0,0,0,0,5830,16
EUW1_7708079452,1779,2026-01-30 09:07:09.000,16.2.741.3171,RED,Master,23,37,9,3,2,0,0,4,1,2,1,0,0,2,7026,0
EUW1_7708079476,2129,2026-01-30 08:46:56.000,16.2.741.3171,RED,Master,28,37,11,4,6,0,1,4,2,1,1,0,0,2,5067,29
EUW1_7708079606,1488,2026-01-30 08:50:27.000,16.2.741.3171,BLUE,Master,26,10,3,8,0,1,2,1,3,0,1,0,1,0,10048,0
EUW1_7708079952,911,2026-01-30 08:58:31.000,16.2.741.3171,BLUE,Master,12,1,0,2,0,0,1,0,3,0,0,0,0,0,7552,11
EUW1_7708080094,1793,2026-01-30 09:00:54.000,16.2.741.3171,BLUE,Grandmaster,45,37,3,7,0,1,3,1,0,3,0,1,1,0,7613,0
EUW1_7708084112,2302,2026-01-30 09:04:21.000,16.2.741.3171,BLUE,Master,34,34,7,8,1,2,2,3,0,3,1,0,2,1,-385,202
EUW1_7708084174,1890,2026-01-30 09:05:47.000,16.2.741.3171,RED,Diamond,30,29,9,4,2,0,0,5,3,0,1,0,0,1,2887,90
EUW1_7708085750,2011,2026-01-30 08:59:54.000,16.2.741.3171,BLUE,Master,30,42,4,7,0,0,3,1,0,3,1,0,1,0,1226,211
EUW1_7708087014,1568,2026-01-30 09:07:55.000,16.2.741.3171,RED,Grandmaster,17,21,7,4,1,0,0,4,3,0,1,0,0,1,3504,68
EUW1_7708088632,1150,2026-01-30 09:10:35.000,16.2.741.3171,BLUE,Diamond,34,11,0,7,0,0,2,0,3,0,0,0,0,0,16035,0
EUW1_7708089080,988,2026-01-30 09:19:50.000,16.2.741.3171,BLUE,Diamond,12,6,0,2,0,0,0,1,3,0,0,0,0,0,2456,88
EUW1_7708089139,2005,2026-01-30 09:20:39.000,16.2.741.3171,BLUE,Master,27,30,6,4,0,0,1,3,3,0,1,0,0,1,2893,205
EUW1_7708090940,2452,2026-01-30 09:19:30.000,16.2.741.3171,BLUE,Diamond,29,32,6,6,0,0,3,3,3,0,0,1,1,2,-1013,52
EUW1_7708091643,1591,2026-01-30 09:14:14.000,16.2.741.3171,RED,Master,19,31,5,4,0,0,2,2,3,0,0,1,0,1,5290,91
EUW1_7708092068,2470,2026-01-30 09:21:17.000,16.2.741.3171,RED,Master,37,42,9,7,2,1,2,4,3,0,1,0,1,2,1788,70
EUW1_7708092797,1815,2026-01-30 09:17:22.000,16.2.741.3171,BLUE,Master,43,26,4,7,0,1,2,2,2,1,0,1,1,1,8249,15
EUW1_7708092896,1368,2026-01-30 09:19:55.000,16.2.741.3171,BLUE,Master,29,11,2,3,0,0,3,0,0,3,1,0,0,0,8436,168
EUW1_7708093249,996,2026-01-30 09:26:14.000,16.2.741.3171,RED,Master,8,15,2,1,0,0,0,1,0,3,0,0,0,0,5113,96
EUW1_7708094817,1895,2026-01-30 09:19:53.000,16.2.741.3171,RED,Challenger,26,33,6,3,0,0,3,1,0,3,0,1,0,1,5702,95
EUW1_7708096883,1867,2026-01-30 09:24:47.000,16.2.741.3171,RED,Master,26,31,5,4,1,0,1,3,3,0,1,0,1,0,1067,67
EUW1_7708097907,1832,2026-01-30 09:27:45.000,16.2.741.3171,RED,Challenger,24,35,7,5,1,0,0,4,3,0,1,0,0,1,5847,32
EUW1_7708100833,2104,2026-01-30 09:35:27.000,16.2.741.3171,BLUE,Master,46,35,5,11,0,4,2,4,0,3,1,0,1,1,6307,4
EUW1_7708101899,2212,2026-01-30 09:37:20.000,16.2.741.3171,RED,Master,27,41,11,3,2,0,1,4,3,0,0,1,0,2,12276,112
EUW1_7708102434,1986,2026-01-30 09:46:48.000,16.2.741.3171,RED,Master,26,38,7,3,1,0,0,4,0,3,0,0,0,2,7414,186
EUW1_7708102918,1515,2026-01-30 09:36:58.000,16.2.741.3171,RED,Grandmaster,26,30,6,4,1,1,1,2,3,0,1,0,0,1,4739,15
EUW1_7708104210,1966,2026-01-30 09:42:07.000,16.2.741.3171,BLUE,Diamond,22,19,5,5,0,0,1,3,3,0,1,0,0,1,-1130,166
EUW1_7708105394,1550,2026-01-30 09:46:31.000,16.2.741.3171,RED,Master,19,30,6,3,1,0,0,3,3,0,1,0,0,1,6309,50
EUW1_7708106711,2264,2026-01-30 09:39:07.000,16.2.741.3171,RED,Diamond,50,38,8,7,1,2,0,4,0,3,1,0,2,0,-4864,164
EUW1_7708108692,2026,2026-01-30 09:48:41.000,16.2.741.3171,RED,Master,36,31,6,6,0,0,3,2,0,3,0,1,1,1,-638,226
EUW1_7708109626,1564,2026-01-30 09:47:46.000,16.2.741.3171,RED,Diamond,11,28,10,1,3,0,0,3,1,2,1,0,0,1,14854,64
EUW1_7708109861,1567,2026-01-30 09:51:33.000,16.2.741.3171,BLUE,Diamond,34,19,2,7,0,0,2,1,3,0,1,0,1,0,11405,67
EUW1_7708109950,2502,2026-01-30 09:52:33.000,16.2.741.3171,BLUE,Platinum,47,41,5,11,0,5,4,2,2,1,0,1,2,1,-4775,102
EUW1_7708111521,1383,2026-01-30 09:47:14.000,16.2.741.3171,BLUE,Diamond,23,12,1,3,0,0,1,2,0,3,0,1,0,0,4768,183
EUW1_7708112708,1508,2026-01-30 09:50:57.000,16.2.741.3171,RED,Master,16,25,8,3,1,0,1,2,0,3,1,0,0,1,10582,8
EUW1_7708112885,1734,2026-01-30 09:53:43.000,16.2.741.3171,BLUE,Diamond,24,12,4,4,0,0,4,0,3,0,1,0,1,0,3923,234
EUW1_7708114001,1341,2026-01-30 09:55:34.000,16.2.741.3171,BLUE,Diamond,14,13,0,3,0,0,1,2,3,0,0,1,0,0,3643,141
EUW1_7708115920,1938,2026-01-30 09:57:53.000,16.2.741.3171,BLUE,Master,27,23,6,4,1,0,3,1,0,3,0,1,0,1,28,138
EUW1_7708116066,1629,2026-01-30 09:59:53.000,16.2.741.3171,BLUE,Challenger,36,25,5,6,0,1,1,2,0,3,1,0,1,0,5504,129
EUW1_7708119242,1620,2026-01-30 10:10:19.000,16.2.741.3171,BLUE,Master,21,12,2,5,0,0,2,2,3,0,1,0,0,0,5463,120
EUW1_7708119918,1547,2026-01-30 10:07:46.000,16.2.741.3171,BLUE,Grandmaster,22,12,2,7,0,0,3,0,0,3,0,0,0,0,8599,47
EUW1_7708121766,1659,2026-01-30 10:06:35.000,16.2.741.3171,RED,Diamond,12,27,5,3,0,0,1,2,0,3,1,0,0,1,9261,159
EUW1_7708122085,1578,2026-01-30 10:11:47.000,16.2.741.3171,BLUE,Diamond,29,12,1,7,0,1,3,0,3,0,0,1,1,0,10577,78
EUW1_7708123424,1111,2026-01-30 10:17:34.000,16.2.741.3171,BLUE,Master,19,11,0,1,0,0,1,0,3,0,0,0,0,0,4919,211
EUW1_7708123774,2080,2026-01-30 10:07:21.000,16.2.741.3171,RED,Emerald,25,52,11,3,3,0,1,4,3,0,0,1,0,2,12885,0
EUW1_7708124518,2194,2026-01-30 10:04:51.000,16.2.741.3171,RED,Master,32,23,5,5,0,0,2,3,0,3,1,0,0,2,-438,94
EUW1_7708128606,1754,2026-01-30 10:15:51.000,16.2.741.3171,RED,Diamond,26,41,9,3,1,0,1,4,3,0,0,0,0,1,10194,0
EUW1_7708130216,1992,2026-01-30 10:27:24.000,16.2.741.3171,RED,Diamond,32,33,9,2,1,0,1,3,3,0,0,1,0,1,2034,192
EUW1_7708130948,1459,2026-01-30 10:23:33.000,16.2.741.3171,RED,Emerald,22,35,9,2,1,0,0,4,0,3,0,1,0,1,9779,0
EUW1_7708131151,1231,2026-01-30 10:26:20.000,16.2.741.3171,RED,Master,6,17,6,0,0,0,1,1,0,3,0,1,0,0,8988,31
EUW1_7708131779,1693,2026-01-30 10:22:28.000,16.2.741.3171,BLUE,Diamond,26,24,2,3,0,0,1,2,3,0,1,0,0,0,2209,193
EUW1_7708131800,1978,2026-01-30 10:22:40.000,16.2.741.3171,RED,Diamond,33,33,3,8,0,1,2,2,0,3,1,0,1,0,-6901,178
EUW1_7708131845,1600,2026-01-30 10:23:06.000,16.2.741.3171,RED,Master,17,36,6,2,0,0,0,4,0,3,0,1,0,1,11598,100
EUW1_7708132880,1451,2026-01-30 10:23:39.000,16.2.741.3171,RED,Diamond,15,27,10,2,2,0,0,3,0,3,0,1,0,1,11500,0
EUW1_7708133086,1588,2026-01-30 10:26:22.000,16.2.741.3171,BLUE,Master,33,32,5,4,0,1,1,2,3,0,0,1,0,0,3844,88
EUW1_7708136338,2181,2026-01-30 10:30:30.000,16.2.741.3171,RED,Master,40,54,9,2,2,0,1,4,0,3,0,1,1,0,6708,81
EUW1_7708138644,2491,2026-01-30 10:30:13.000,16.2.741.3171,RED,Master,24,32,7,4,1,0,1,4,2,1,1,0,0,3,3431,91
EUW1_7708138825,2176,2026-01-30 10:33:10.000,16.2.741.3171,BLUE,Diamond,43,47,8,10,1,1,2,2,3,0,0,1,2,0,3033,76
EUW1_7708140322,1639,2026-01-30 10:41:33.000,16.2.741.3171,BLUE,Platinum,27,18,3,3,0,0,1,2,3,0,1,0,1,0,4258,139
EUW1_7708141242,918,2026-01-30 10:41:12.000,16.2.741.3171,BLUE,Master,21,7,0,3,0,0,2,0,1,2,0,0,0,0,7724,18
EUW1_7708143258,1855,2026-01-30 10:42:39.000,16.2.741.3171,RED,Master,37,46,9,2,2,0,0,4,1,2,0,1,0,1,2563,55
EUW1_7708147663,1701,2026-01-30 10:39:29.000,16.2.741.3171,RED,Master,20,19,4,2,0,0,1,1,0,3,1,0,1,0,327,201
EUW1_7708148719,1631,2026-01-30 10:44:56.000,16.2.741.3171,RED,Master,17,24,8,3,0,0,1,2,2,1,0,1,0,1,8821,131
EUW1_7708151029,1900,2026-01-30 10:51:57.000,16.2.741.3171,RED,Master,37,33,3,6,0,0,0,4,3,0,1,0,1,0,-4593,100
EUW1_7708151140,2247,2026-01-30 10:54:00.000,16.2.741.3171,BLUE,Master,38,32,10,5,1,1,3,2,1,2,0,1,1,1,-794,147
EUW1_7708151743,1804,2026-01-30 10:49:27.000,16.2.741.3171,BLUE,Emerald,40,25,3,8,0,2,1,3,0,3,0,1,2,0,11649,4
EUW1_7708152231,2167,2026-01-30 10:56:26.000,16.2.741.3171,RED,Master,37,50,7,6,0,0,3,2,3,0,0,1,1,1,7574,67
EUW1_7708152928,1830,2026-01-30 10:52:11.000,16.2.741.3171,RED,Diamond,25,47,8,4,1,0,1,3,2,1,0,0,0,1,11230,30
EUW1_7708154962,1629,2026-01-30 10:53:48.000,16.2.741.3171,RED,Master,19,23,8,1,1,0,1,2,3,0,1,0,0,1,7717,129
EUW1_7708156078,1833,2026-01-30 10:55:16.000,16.2.741.3171,BLUE,Master,29,29,6,4,0,0,3,1,2,1,0,1,0,1,3274,33
EUW1_7708158651,1631,2026-01-30 10:57:52.000,16.2.741.3171,RED,Diamond,19,27,5,1,0,0,0,4,0,3,0,1,0,0,4396,131
EUW1_7708159229,1801,2026-01-30 11:06:00.000,16.2.741.3171,RED,Diamond,23,54,11,1,3,0,0,4,0,3,1,0,0,1,12118,1
EUW1_7708159782,1605,2026-01-30 11:01:01.000,16.2.741.3171,RED,Master,16,24,5,3,0,0,1,2,0,3,0,1,0,1,3710,105
EUW1_7708160206,1929,2026-01-30 11:06:17.000,16.2.741.3171,BLUE,Emerald,42,31,5,6,0,0,3,1,3,0,1,0,0,1,1895,129
EUW1_7708160231,1449,2026-01-30 11:07:00.000,16.2.741.3171,BLUE,Diamond,27,12,2,9,0,1,3,0,0,3,1,0,0,0,9500,0
EUW1_7708160592,1518,2026-01-30 11:00:33.000,16.2.741.3171,RED,Master,27,45,6,1,1,0,1,3,3,0,0,0,0,1,9260,18
EUW1_7708163364,1580,2026-01-30 11:10:51.000,16.2.741.3171,RED,Master,22,29,6,3,0,0,0,4,0,3,1,0,0,1,6029,80
EUW1_7708164590,1699,2026-01-30 11:01:10.000,16.2.741.3171,RED,Master,22,19,8,2,1,0,1,2,2,1,1,0,0,1,5893,199
EUW1_7708168434,1638,2026-01-30 11:15:28.000,16.2.741.3171,BLUE,Master,23,14,0,5,0,0,2,1,2,1,1,0,0,1,8933,138
EUW1_7708170405,1339,2026-01-30 11:22:23.000,16.2.741.3171,RED,Master,18,25,5,0,0,0,0,3,0,3,0,1,0,0,9132,139
EUW1_7708179619,1498,2026-01-30 11:24:37.000,16.2.741.3171,BLUE,Master,29,25,1,4,0,0,1,2,0,3,0,1,0,0,5931,0
EUW1_7708180318,2381,2026-01-30 11:33:30.000,16.2.741.3171,RED,Diamond,34,46,10,5,2,0,3,3,2,1,1,0,2,1,12751,0
EUW1_7708181846,1617,2026-01-30 11:28:35.000,16.2.741.3171,BLUE,Master,32,26,6,5,0,1,1,3,0,3,0,1,1,0,5142,117
EUW1_7708185471,1418,2026-01-30 11:25:08.000,16.2.741.3171,RED,Diamond,8,25,7,2,1,0,0,3,0,3,0,1,0,0,7647,218
EUW1_7708187666,1138,2026-01-30 11:30:18.000,16.2.741.3171,BLUE,Challenger,17,7,0,2,0,0,2,0,3,0,0,0,0,0,5821,238
EUW1_7708187817,1291,2026-01-30 11:32:40.000,16.2.741.3171,RED,Diamond,14,26,7,0,1,0,0,3,0,3,0,1,0,0,12283,91
EUW1_7708189987,1538,2026-01-30 11:40:59.000,16.2.741.3171,RED,Master,19,30,7,3,1,0,0,3,0,3,1,0,0,1,13457,38
EUW1_7708191232,1375,2026-01-30 11:44:09.000,16.2.741.3171,RED,Grandmaster,12,23,5,1,0,0,1,2,0,3,1,0,0,0,5353,175
EUW1_7708191568,1247,2026-01-30 11:37:06.000,16.2.741.3171,RED,Master,13,23,6,1,0,0,0,3,0,3,0,1,0,0,5196,47
EUW1_7708194700,1695,2026-01-30 11:39:22.000,16.2.741.3171,RED,Diamond,32,29,4,4,0,0,0,3,3,0,1,0,0,0,-1898,195
EUW1_7708198954,1718,2026-01-30 11:50:22.000,16.2.741.3171,RED,Master,22,24,2,5,0,1,0,4,1,2,0,1,0,0,415,218
EUW1_7708199225,1956,2026-01-30 11:52:37.000,16.2.741.3171,BLUE,Diamond,46,41,9,6,2,0,2,3,3,0,0,1,2,0,-274,156
EUW1_7708204112,1350,2026-01-30 11:55:56.000,16.2.741.3171,BLUE,Challenger,33,21,0,6,0,0,1,0,3,0,1,0,0,0,8292,150
EUW1_7708205068,1667,2026-01-30 11:55:28.000,16.2.741.3171,RED,Diamond,18,19,5,4,0,0,0,2,2,1,0,1,1,0,975,167
EUW1_7708206777,1356,2026-01-30 11:54:27.000,16.2.741.3171,RED,Master,14,21,4,1,0,0,1,1,0,3,0,1,0,0,3478,156
EUW1_7708208485,1945,2026-01-30 11:53:49.000,16.2.741.3171,RED,Platinum,29,23,7,5,1,0,3,1,2,1,1,0,1,0,-720,145
EUW1_7708210665,1679,2026-01-30 11:59:21.000,16.2.741.3171,RED,Diamond,27,25,6,4,1,0,1,3,3,0,1,0,0,1,824,179
EUW1_7708216507,1468,2026-01-30 12:00:50.000,16.2.741.3171,RED,Master,20,31,11,1,3,0,0,3,3,0,1,0,0,1,12210,0
